Fecha,Cliente,Operador,Plan tarifario,Direccion,Tipo de llamada,Estado,Numero de llamadas,Duracion total (s),Duracion con espera (s),Espera total (s),Duracion por llamada (s),Espera por llamada (s)
2019-10-24,166377,880026,B,Saliente,Externa,Perdida,13,0,169,169,0.0,13.0
2019-10-24,166377,880026,B,Saliente,Externa,Contestada,31,2542,2657,115,82.0,3.71
2019-10-24,166377,880028,B,Saliente,Externa,Perdida,18,0,338,338,0.0,18.78
2019-10-24,166377,880028,B,Saliente,Externa,Contestada,24,1721,1923,202,71.71,8.42
2019-10-25,166377,880028,B,Entrante,Externa,Contestada,1,55,57,2,55.0,2.0
2019-10-25,166377,880028,B,Saliente,Externa,Contestada,21,1675,1897,222,79.76,10.57
2019-10-25,166377,880026,B,Saliente,Externa,Perdida,6,0,246,246,0.0,41.0
2019-10-25,166377,880028,B,Saliente,Externa,Perdida,6,0,102,102,0.0,17.0
2019-10-25,166377,880026,B,Saliente,Externa,Contestada,22,2127,2278,151,96.68,6.86
2019-10-28,166377,,B,Entrante,Externa,Perdida,2,0,0,0,0.0,0.0
2019-10-28,166377,880026,B,Saliente,Externa,Perdida,10,0,202,202,0.0,20.2
2019-10-28,166377,880028,B,Saliente,Externa,Contestada,11,522,699,177,47.45,16.09
2019-10-28,166377,880026,B,Saliente,Externa,Contestada,14,1255,1335,80,89.64,5.71
2019-10-28,166377,880028,B,Saliente,Externa,Perdida,9,0,181,181,0.0,20.11
2019-10-28,166377,881278,B,Saliente,Externa,Perdida,1,0,5,5,0.0,5.0
2019-10-29,166377,880026,B,Saliente,Externa,Contestada,25,2339,2563,224,93.56,8.96
2019-10-29,166377,880028,B,Saliente,Externa,Perdida,8,0,277,277,0.0,34.62
2019-10-29,166377,880026,B,Entrante,Externa,Contestada,1,24,28,4,24.0,4.0
2019-10-29,166377,880028,B,Entrante,Externa,Contestada,1,152,156,4,152.0,4.0
2019-10-29,166377,880026,B,Saliente,Externa,Perdida,7,0,135,135,0.0,19.29
2019-10-29,166377,880028,B,Saliente,Externa,Contestada,33,2036,2388,352,61.7,10.67
2019-10-30,166377,880026,B,Saliente,Externa,Contestada,25,1515,1646,131,60.6,5.24
2019-10-30,166377,880028,B,Saliente,Externa,Contestada,19,2105,2245,140,110.79,7.37
2019-10-30,166377,880026,B,Saliente,Externa,Perdida,16,0,301,301,0.0,18.81
2019-10-30,166377,880028,B,Saliente,Externa,Perdida,10,0,330,330,0.0,33.0
2019-10-30,166377,880028,B,Entrante,Externa,Contestada,4,166,180,14,41.5,3.5
2019-10-31,166377,880026,B,Saliente,Externa,Perdida,5,0,107,107,0.0,21.4
2019-10-31,166377,880026,B,Entrante,Externa,Contestada,1,41,48,7,41.0,7.0
2019-10-31,166377,880028,B,Entrante,Externa,Contestada,2,66,70,4,33.0,2.0
2019-10-31,166377,880026,B,Saliente,Externa,Contestada,17,2176,2349,173,128.0,10.18
2019-10-31,166377,880028,B,Saliente,Externa,Perdida,9,0,300,300,0.0,33.33
2019-10-31,166377,880028,B,Saliente,Externa,Contestada,25,1631,1847,216,65.24,8.64
2019-11-01,166377,880028,B,Saliente,Externa,Perdida,17,0,647,647,0.0,38.06
2019-11-01,166377,880028,B,Entrante,Externa,Contestada,3,134,156,22,44.67,7.33
2019-11-01,166377,880026,B,Saliente,Externa,Contestada,32,2487,2814,327,77.72,10.22
2019-11-01,166377,880026,B,Saliente,Externa,Perdida,15,0,410,410,0.0,27.33
2019-11-01,166377,880028,B,Saliente,Externa,Contestada,26,2487,2771,284,95.65,10.92
2019-11-05,166377,880028,B,Saliente,Externa,Contestada,24,3034,3204,170,126.42,7.08
2019-11-05,166377,880022,B,Entrante,Externa,Contestada,1,56,71,15,56.0,15.0
2019-11-05,166377,880028,B,Entrante,Externa,Contestada,1,72,75,3,72.0,3.0
2019-11-05,166377,880026,B,Saliente,Externa,Perdida,5,0,124,124,0.0,24.8
2019-11-05,166377,880028,B,Saliente,Externa,Perdida,15,0,547,547,0.0,36.47
2019-11-05,166377,880026,B,Saliente,Externa,Contestada,17,1479,1557,78,87.0,4.59
2019-11-05,166377,880028,B,Saliente,Interna,Perdida,2,0,0,0,0.0,0.0
2019-11-06,166377,880026,B,Saliente,Interna,Perdida,1,0,5,5,0.0,5.0
2019-11-06,166377,880026,B,Saliente,Externa,Perdida,9,0,256,256,0.0,28.44
2019-11-06,166377,,B,Saliente,Externa,Perdida,1,0,1,1,0.0,1.0
2019-11-06,166377,880028,B,Saliente,Externa,Perdida,8,0,350,350,0.0,43.75
2019-11-06,166377,880026,B,Saliente,Externa,Contestada,19,2426,2625,199,127.68,10.47
2019-11-06,166377,880026,B,Entrante,Externa,Contestada,1,23,32,9,23.0,9.0
2019-11-06,166377,880028,B,Saliente,Externa,Contestada,29,2680,2906,226,92.41,7.79
2019-11-07,166377,880028,B,Entrante,Externa,Contestada,1,139,142,3,139.0,3.0
2019-11-07,166377,880028,B,Saliente,Externa,Perdida,18,0,531,531,0.0,29.5
2019-11-07,166377,880022,B,Entrante,Externa,Contestada,1,16,29,13,16.0,13.0
2019-11-07,166377,,B,Entrante,Externa,Perdida,3,0,86,86,0.0,28.67
2019-11-07,166377,880028,B,Saliente,Externa,Contestada,29,2364,2729,365,81.52,12.59
2019-11-07,166377,880028,B,Saliente,Interna,Contestada,1,120,122,2,120.0,2.0
2019-11-07,166377,881278,B,Saliente,Interna,Perdida,2,0,0,0,0.0,0.0
2019-11-07,166377,880026,B,Saliente,Externa,Perdida,19,0,546,546,0.0,28.74
2019-11-07,166377,880026,B,Entrante,Externa,Contestada,2,62,80,18,31.0,9.0
2019-11-07,166377,880026,B,Saliente,Externa,Contestada,26,2415,2548,133,92.88,5.12
2019-11-07,166377,881278,B,Saliente,Externa,Perdida,4,0,17,17,0.0,4.25
2019-11-08,166377,880028,B,Entrante,Externa,Contestada,1,66,69,3,66.0,3.0
2019-11-08,166377,880026,B,Saliente,Externa,Perdida,2,0,68,68,0.0,34.0
2019-11-08,166377,880028,B,Saliente,Externa,Contestada,18,1925,2074,149,106.94,8.28
2019-11-08,166377,880026,B,Saliente,Externa,Contestada,17,1900,2002,102,111.76,6.0
2019-11-08,166377,880022,B,Entrante,Externa,Contestada,1,106,123,17,106.0,17.0
2019-11-08,166377,880028,B,Saliente,Externa,Perdida,4,0,119,119,0.0,29.75
2019-11-11,166377,880026,B,Saliente,Externa,Contestada,29,2028,2181,153,69.93,5.28
2019-11-11,166377,880028,B,Saliente,Externa,Contestada,25,1527,1815,288,61.08,11.52
2019-11-11,166377,880028,B,Saliente,Externa,Perdida,14,0,562,562,0.0,40.14
2019-11-11,166377,880026,B,Saliente,Externa,Perdida,11,0,64,64,0.0,5.82
2019-11-11,166377,880022,B,Entrante,Externa,Contestada,1,23,26,3,23.0,3.0
2019-11-11,166377,880026,B,Entrante,Externa,Contestada,1,67,71,4,67.0,4.0
2019-11-12,166377,880028,B,Entrante,Externa,Contestada,2,174,188,14,87.0,7.0
2019-11-12,166377,880026,B,Saliente,Externa,Perdida,11,0,132,132,0.0,12.0
2019-11-12,166377,880026,B,Saliente,Externa,Contestada,27,2054,2221,167,76.07,6.19
2019-11-12,166377,880028,B,Saliente,Externa,Contestada,32,2657,2951,294,83.03,9.19
2019-11-12,166377,880028,B,Saliente,Externa,Perdida,14,0,420,420,0.0,30.0
2019-11-13,166377,880028,B,Saliente,Externa,Perdida,7,0,180,180,0.0,25.71
2019-11-13,166377,880028,B,Entrante,Externa,Contestada,2,56,62,6,28.0,3.0
2019-11-13,166377,880026,B,Saliente,Externa,Perdida,11,0,215,215,0.0,19.55
2019-11-13,166377,880028,B,Saliente,Externa,Contestada,14,1113,1254,141,79.5,10.07
2019-11-13,166377,880026,B,Saliente,Externa,Contestada,17,1216,1375,159,71.53,9.35
2019-11-14,166377,880026,B,Saliente,Externa,Contestada,25,2427,2636,209,97.08,8.36
2019-11-14,166377,880028,B,Saliente,Externa,Contestada,14,1926,2024,98,137.57,7.0
2019-11-14,166377,880028,B,Saliente,Externa,Perdida,2,0,58,58,0.0,29.0
2019-11-14,166377,880026,B,Saliente,Externa,Perdida,14,0,395,395,0.0,28.21
2019-11-15,166377,880028,B,Saliente,Externa,Contestada,10,1733,1838,105,173.3,10.5
2019-11-15,166377,880028,B,Saliente,Externa,Perdida,3,0,59,59,0.0,19.67
2019-11-15,166377,880026,B,Saliente,Externa,Perdida,12,0,188,188,0.0,15.67
2019-11-15,166377,880022,B,Saliente,Externa,Contestada,2,267,273,6,133.5,3.0
2019-11-15,166377,880026,B,Saliente,Externa,Contestada,30,2223,2387,164,74.1,5.47
2019-11-18,166377,880026,B,Saliente,Externa,Perdida,12,0,243,243,0.0,20.25
2019-11-18,166377,880022,B,Saliente,Externa,Contestada,2,149,156,7,74.5,3.5
2019-11-18,166377,880022,B,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-11-18,166377,880026,B,Saliente,Externa,Contestada,23,2418,2592,174,105.13,7.57
2019-11-18,166377,880028,B,Saliente,Externa,Contestada,14,1325,1494,169,94.64,12.07
2019-11-18,166377,880028,B,Saliente,Externa,Perdida,4,0,199,199,0.0,49.75
2019-11-19,166377,880026,B,Saliente,Externa,Contestada,23,2501,2626,125,108.74,5.43
2019-11-19,166377,880022,B,Saliente,Externa,Contestada,6,706,763,57,117.67,9.5
2019-11-19,166377,880022,B,Entrante,Externa,Contestada,1,140,158,18,140.0,18.0
2019-11-19,166377,880028,B,Saliente,Externa,Perdida,12,0,312,312,0.0,26.0
2019-11-19,166377,880022,B,Saliente,Externa,Perdida,11,0,424,424,0.0,38.55
2019-11-19,166377,880028,B,Saliente,Externa,Contestada,17,1723,1909,186,101.35,10.94
2019-11-19,166377,880026,B,Saliente,Externa,Perdida,10,0,206,206,0.0,20.6
2019-11-20,166377,880028,B,Saliente,Externa,Perdida,6,0,93,93,0.0,15.5
2019-11-20,166377,880022,B,Saliente,Externa,Contestada,1,54,62,8,54.0,8.0
2019-11-20,166377,880028,B,Entrante,Externa,Contestada,2,62,70,8,31.0,4.0
2019-11-20,166377,880026,B,Saliente,Externa,Contestada,21,3323,3479,156,158.24,7.43
2019-11-20,166377,880028,B,Saliente,Externa,Contestada,8,959,1020,61,119.88,7.62
2019-11-20,166377,880026,B,Saliente,Externa,Perdida,16,0,230,230,0.0,14.38
2019-11-21,166377,880028,B,Saliente,Externa,Contestada,33,3619,3852,233,109.67,7.06
2019-11-21,166377,880028,B,Entrante,Externa,Contestada,2,349,354,5,174.5,2.5
2019-11-21,166377,880026,B,Saliente,Externa,Contestada,6,391,428,37,65.17,6.17
2019-11-21,166377,880028,B,Saliente,Externa,Perdida,17,0,427,427,0.0,25.12
2019-11-21,166377,880026,B,Saliente,Externa,Perdida,2,0,14,14,0.0,7.0
2019-11-21,166377,880026,B,Entrante,Externa,Contestada,1,70,81,11,70.0,11.0
2019-11-22,166377,880022,B,Saliente,Externa,Perdida,7,0,163,163,0.0,23.29
2019-11-22,166377,880028,B,Saliente,Externa,Perdida,8,0,186,186,0.0,23.25
2019-11-22,166377,880028,B,Saliente,Externa,Contestada,15,1486,1594,108,99.07,7.2
2019-11-22,166377,880026,B,Saliente,Externa,Contestada,28,3064,3209,145,109.43,5.18
2019-11-22,166377,880028,B,Entrante,Externa,Contestada,5,525,541,16,105.0,3.2
2019-11-22,166377,880022,B,Saliente,Externa,Contestada,5,653,736,83,130.6,16.6
2019-11-22,166377,880026,B,Saliente,Externa,Perdida,21,0,301,301,0.0,14.33
2019-11-25,166377,880028,B,Entrante,Externa,Contestada,1,89,105,16,89.0,16.0
2019-11-25,166377,880026,B,Saliente,Externa,Contestada,18,1633,1742,109,90.72,6.06
2019-11-25,166377,880028,B,Saliente,Externa,Contestada,7,478,540,62,68.29,8.86
2019-11-25,166377,880028,B,Saliente,Externa,Perdida,11,0,430,430,0.0,39.09
2019-11-25,166377,881278,B,Saliente,Interna,Perdida,4,0,0,0,0.0,0.0
2019-11-25,166377,881278,B,Saliente,Externa,Perdida,1,0,11,11,0.0,11.0
2019-11-25,166377,880026,B,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-11-25,166377,880026,B,Saliente,Externa,Perdida,10,0,230,230,0.0,23.0
2019-11-26,166377,880028,B,Saliente,Externa,Perdida,19,0,398,398,0.0,20.95
2019-11-26,166377,880022,B,Entrante,Externa,Contestada,1,24,28,4,24.0,4.0
2019-11-26,166377,880026,B,Saliente,Externa,Perdida,10,0,244,244,0.0,24.4
2019-11-26,166377,880026,B,Saliente,Externa,Contestada,23,2748,2896,148,119.48,6.43
2019-11-26,166377,880028,B,Entrante,Externa,Contestada,2,79,93,14,39.5,7.0
2019-11-26,166377,,B,Entrante,Externa,Perdida,8,0,6,6,0.0,0.75
2019-11-26,166377,880026,B,Saliente,Interna,Perdida,2,0,0,0,0.0,0.0
2019-11-26,166377,880028,B,Saliente,Externa,Contestada,24,1812,2053,241,75.5,10.04
2019-11-27,166377,880022,B,Saliente,Externa,Contestada,2,224,228,4,112.0,2.0
2019-11-27,166377,880026,B,Saliente,Externa,Perdida,15,0,289,289,0.0,19.27
2019-11-27,166377,880028,B,Saliente,Externa,Perdida,8,0,77,77,0.0,9.62
2019-11-27,166377,880026,B,Saliente,Externa,Contestada,31,2707,2905,198,87.32,6.39
2019-11-27,166377,880028,B,Saliente,Externa,Contestada,12,926,1050,124,77.17,10.33
2019-11-27,166377,880026,B,Saliente,Interna,Perdida,2,0,0,0,0.0,0.0
2019-11-28,166377,880028,B,Saliente,Externa,Perdida,7,0,119,119,0.0,17.0
2019-11-28,166377,,B,Entrante,Externa,Perdida,6,0,80,80,0.0,13.33
2019-11-28,166377,880022,B,Entrante,Externa,Contestada,1,134,158,24,134.0,24.0
2019-11-28,166377,880026,B,Saliente,Externa,Contestada,19,1923,2100,177,101.21,9.32
2019-11-28,166377,880026,B,Saliente,Externa,Perdida,11,0,160,160,0.0,14.55
2019-11-28,166377,880028,B,Entrante,Externa,Contestada,1,52,62,10,52.0,10.0
2019-11-28,166377,880028,B,Saliente,Externa,Contestada,12,1053,1120,67,87.75,5.58
2019-08-06,166391,882476,C,Entrante,Externa,Contestada,1,175,186,11,175.0,11.0
2019-08-06,166391,,C,Entrante,Interna,Perdida,3,0,163,163,0.0,54.33
2019-08-07,166391,882478,C,Entrante,Interna,Contestada,2,11,74,63,5.5,31.5
2019-08-07,166391,882478,C,Entrante,Externa,Contestada,1,57,70,13,57.0,13.0
2019-08-07,166391,882478,C,Saliente,Interna,Perdida,1,0,7,7,0.0,7.0
2019-08-07,166391,,C,Entrante,Externa,Perdida,2,0,71,71,0.0,35.5
2019-08-08,166391,,C,Entrante,Externa,Perdida,1,0,20,20,0.0,20.0
2019-08-09,166391,,C,Entrante,Externa,Perdida,1,0,33,33,0.0,33.0
2019-08-10,166391,,C,Entrante,Interna,Perdida,1,0,38,38,0.0,38.0
2019-08-15,166391,,C,Entrante,Interna,Perdida,2,0,77,77,0.0,38.5
2019-08-16,166391,,C,Entrante,Interna,Perdida,3,0,67,67,0.0,22.33
2019-09-18,166391,,C,Entrante,Externa,Perdida,1,0,9,9,0.0,9.0
2019-09-20,166391,,C,Entrante,Externa,Perdida,1,0,1,1,0.0,1.0
2019-09-23,166391,882476,C,Entrante,Externa,Contestada,1,4,24,20,4.0,20.0
2019-09-27,166391,,C,Entrante,Externa,Perdida,1,0,2,2,0.0,2.0
2019-10-04,166391,,C,Entrante,Externa,Perdida,1,0,1,1,0.0,1.0
2019-10-12,166391,,C,Entrante,Externa,Perdida,1,0,1,1,0.0,1.0
2019-11-01,166391,,C,Entrante,Externa,Perdida,1,0,7,7,0.0,7.0
2019-11-13,166391,,C,Entrante,Externa,Perdida,1,0,1,1,0.0,1.0
2019-11-22,166391,882476,C,Entrante,Externa,Contestada,1,13,77,64,13.0,64.0
2019-08-02,166392,,C,Entrante,Externa,Perdida,1,0,2,2,0.0,2.0
2019-08-06,166392,,C,Entrante,Externa,Perdida,1,0,3,3,0.0,3.0
2019-08-12,166392,,C,Entrante,Externa,Perdida,3,0,7,7,0.0,2.33
2019-08-13,166392,,C,Entrante,Externa,Perdida,3,0,17,17,0.0,5.67
2019-08-14,166392,,C,Entrante,Externa,Perdida,1,0,6,6,0.0,6.0
2019-08-19,166392,,C,Entrante,Externa,Perdida,4,0,10,10,0.0,2.5
2019-08-20,166392,,C,Entrante,Externa,Perdida,3,0,14,14,0.0,4.67
2019-08-20,166392,886892,C,Entrante,Externa,Contestada,2,72,130,58,36.0,29.0
2019-08-21,166392,,C,Entrante,Externa,Perdida,6,0,14,14,0.0,2.33
2019-08-26,166392,,C,Entrante,Externa,Perdida,1,0,13,13,0.0,13.0
2019-08-28,166392,,C,Entrante,Externa,Perdida,4,0,9,9,0.0,2.25
2019-08-29,166392,,C,Entrante,Externa,Perdida,1,0,6,6,0.0,6.0
2019-08-29,166392,891900,C,Entrante,Externa,Contestada,1,4,46,42,4.0,42.0
2019-09-03,166392,,C,Entrante,Externa,Perdida,9,0,19,19,0.0,2.11
2019-09-04,166392,,C,Entrante,Externa,Perdida,3,0,17,17,0.0,5.67
2019-09-05,166392,891906,C,Entrante,Externa,Contestada,1,7,32,25,7.0,25.0
2019-09-11,166392,891906,C,Entrante,Externa,Contestada,1,86,117,31,86.0,31.0
2019-09-11,166392,,C,Entrante,Externa,Perdida,1,0,3,3,0.0,3.0
2019-09-12,166392,891906,C,Entrante,Externa,Contestada,1,568,594,26,568.0,26.0
2019-09-14,166392,,C,Entrante,Externa,Perdida,1,0,2,2,0.0,2.0
2019-09-17,166392,,C,Entrante,Externa,Perdida,1,0,2,2,0.0,2.0
2019-09-18,166392,891906,C,Entrante,Externa,Contestada,1,94,123,29,94.0,29.0
2019-09-19,166392,891900,C,Entrante,Externa,Contestada,2,551,632,81,275.5,40.5
2019-09-20,166392,891906,C,Entrante,Externa,Contestada,2,134,183,49,67.0,24.5
2019-09-23,166392,891906,C,Entrante,Externa,Contestada,4,615,723,108,153.75,27.0
2019-09-26,166392,891906,C,Entrante,Externa,Contestada,1,188,214,26,188.0,26.0
2019-09-26,166392,891900,C,Entrante,Externa,Contestada,1,43,93,50,43.0,50.0
2019-09-27,166392,,C,Entrante,Externa,Perdida,2,0,4,4,0.0,2.0
2019-09-28,166392,,C,Entrante,Externa,Perdida,4,0,9,9,0.0,2.25
2019-09-30,166392,,C,Entrante,Externa,Perdida,1,0,46,46,0.0,46.0
2019-10-01,166392,891906,C,Entrante,Externa,Contestada,2,85,134,49,42.5,24.5
2019-10-01,166392,,C,Entrante,Externa,Perdida,3,0,6,6,0.0,2.0
2019-10-02,166392,891906,C,Entrante,Externa,Contestada,2,701,755,54,350.5,27.0
2019-10-03,166392,891906,C,Entrante,Externa,Contestada,3,545,621,76,181.67,25.33
2019-10-04,166392,891906,C,Entrante,Externa,Contestada,3,351,433,82,117.0,27.33
2019-10-05,166392,,C,Entrante,Externa,Perdida,5,0,11,11,0.0,2.2
2019-10-06,166392,,C,Entrante,Externa,Perdida,2,0,5,5,0.0,2.5
2019-10-07,166392,,C,Entrante,Externa,Perdida,1,0,7,7,0.0,7.0
2019-10-07,166392,891900,C,Entrante,Externa,Contestada,1,53,84,31,53.0,31.0
2019-10-07,166392,,C,Entrante,Interna,Perdida,1,0,26,26,0.0,26.0
2019-10-08,166392,891900,C,Entrante,Externa,Contestada,1,14,58,44,14.0,44.0
2019-10-08,166392,,C,Entrante,Externa,Perdida,3,0,14,14,0.0,4.67
2019-10-08,166392,891906,C,Entrante,Externa,Contestada,5,1196,1340,144,239.2,28.8
2019-10-09,166392,,C,Entrante,Externa,Perdida,1,0,2,2,0.0,2.0
2019-10-10,166392,,C,Entrante,Externa,Perdida,1,0,4,4,0.0,4.0
2019-10-11,166392,891906,C,Entrante,Externa,Contestada,2,464,516,52,232.0,26.0
2019-10-11,166392,,C,Entrante,Externa,Perdida,1,0,52,52,0.0,52.0
2019-10-14,166392,891900,C,Entrante,Externa,Contestada,2,352,417,65,176.0,32.5
2019-10-16,166392,891906,C,Entrante,Externa,Contestada,1,103,134,31,103.0,31.0
2019-10-17,166392,891906,C,Entrante,Externa,Contestada,1,279,304,25,279.0,25.0
2019-10-18,166392,891906,C,Entrante,Externa,Contestada,1,21,44,23,21.0,23.0
2019-10-21,166392,891900,C,Entrante,Externa,Contestada,6,734,952,218,122.33,36.33
2019-10-21,166392,,C,Entrante,Externa,Perdida,3,0,6,6,0.0,2.0
2019-10-21,166392,891906,C,Entrante,Externa,Contestada,1,315,340,25,315.0,25.0
2019-10-22,166392,891900,C,Entrante,Externa,Contestada,3,237,337,100,79.0,33.33
2019-10-22,166392,,C,Entrante,Externa,Perdida,2,0,4,4,0.0,2.0
2019-10-24,166392,891900,C,Entrante,Externa,Contestada,1,76,109,33,76.0,33.0
2019-10-25,166392,,C,Entrante,Externa,Perdida,3,0,48,48,0.0,16.0
2019-10-26,166392,,C,Entrante,Externa,Perdida,1,0,3,3,0.0,3.0
